seller_id,seller_name,state,city,seller_rating,total_products_listed,joined_date,seller_tier,fulfillment_type,gst_registered,return_acceptance_rate
SELL04320,Tiwari Enterprises,Gujarat,Surat,4.4,461,2022-01-26 19:20:35,Standard,Easy Ship,True,0.797
SELL04321,Reddy Enterprises,West Bengal,Kolkata,3.6,149,2021-04-21 00:18:33,Preferred,FlipMart Fulfilled,True,0.766
SELL04322,Singh Trading,Rajasthan,Jaipur,4.3,712,2023-08-09 00:56:30,Preferred,FlipMart Fulfilled,True,0.947
SELL04323,Kapoor Enterprises,Maharashtra,Mumbai,4.4,233,2022-05-10 10:21:53,Elite,FlipMart Fulfilled,True,0.883
SELL04324,Reddy Mart,Maharashtra,Mumbai,3.9,535,2021-05-15 12:46:21,Platinum,FlipMart Fulfilled,True,0.985
SELL04325,Bajaj Enterprises,Delhi,New Delhi,4.6,60,2022-06-06 09:33:04,Preferred,FlipMart Fulfilled,True,1.0
SELL04326,Bajaj Retail,Telangana,Karimnagar,3.6,397,2022-03-22 02:08:08,Elite,FlipMart Fulfilled,True,0.729
SELL04327,Tiwari Retail,Telangana,Nizamabad,4.2,37,2022-05-28 09:09:58,Preferred,Easy Ship,True,0.85
SELL04328,Mishra Mart,Delhi,New Delhi,3.7,595,2022-07-28 03:49:27,Elite,FlipMart Fulfilled,True,0.918
SELL04329,Gupta Enterprises,Karnataka,Mangaluru,4.6,580,2022-09-05 08:12:10,Standard,Self Ship,True,0.861
SELL04330,Pandey Enterprises,Telangana,Hyderabad,4.9,318,2024-02-24 07:29:20,Preferred,Self Ship,True,0.884
SELL04331,Nair Stores,Rajasthan,Udaipur,4.1,28,2023-07-21 11:35:04,Preferred,Self Ship,False,0.858
SELL04332,Kapoor Enterprises,West Bengal,Asansol,3.7,493,2022-09-06 04:47:10,Elite,Self Ship,True,0.988
SELL04333,Shah Retail,Uttar Pradesh,Lucknow,3.3,80,2021-09-25 23:34:24,Platinum,Self Ship,False,0.847
SELL04334,Tiwari Stores,Maharashtra,Mumbai,3.1,585,2023-02-16 18:53:56,Elite,FlipMart Fulfilled,True,0.96
SELL04335,Nair Mart,Maharashtra,Mumbai,3.6,240,2022-04-29 17:20:39,Elite,Easy Ship,True,0.952
SELL04336,Gupta Enterprises,Maharashtra,Pune,3.8,712,2021-12-09 17:46:59,Standard,FlipMart Fulfilled,True,1.0
SELL04337,Yadav Retail,West Bengal,Asansol,3.3,277,2021-07-26 22:27:21,Preferred,FlipMart Fulfilled,True,0.918
SELL04338,Shah Mart,Maharashtra,Mumbai,3.7,193,2021-06-24 08:22:04,Elite,FlipMart Fulfilled,True,0.781
SELL04339,Malhotra Mart,Maharashtra,Mumbai,3.8,246,2022-04-30 17:03:47,Preferred,FlipMart Fulfilled,True,0.792
SELL04340,Mishra Stores,Gujarat,Ahmedabad,3.3,431,2021-10-10 15:01:53,Standard,FlipMart Fulfilled,True,0.761
SELL04341,Das Enterprises,Gujarat,Ahmedabad,4.3,611,2021-09-10 23:50:32,Platinum,Self Ship,True,0.862
SELL04342,Kapoor Retail,Telangana,Warangal,3.3,163,2024-03-24 20:19:37,Standard,Self Ship,True,0.766
SELL04343,Bajaj Stores,Gujarat,Surat,4.1,391,2023-10-16 13:46:55,Preferred,FlipMart Fulfilled,True,0.928
SELL04344,Kapoor Trading,Tamil Nadu,Madurai,4.0,311,2023-03-17 13:23:12,Standard,FlipMart Fulfilled,True,0.842
SELL04345,Kapoor Stores,Karnataka,Hubli,4.1,88,2022-08-06 13:17:50,Standard,Easy Ship,True,0.834
SELL04346,Bajaj Enterprises,Punjab,Amritsar,3.9,618,2021-01-12 16:21:04,Preferred,Self Ship,True,0.819
SELL04347,Malhotra Stores,West Bengal,Kolkata,3.9,742,2021-11-20 19:15:33,Standard,FlipMart Fulfilled,True,0.958
SELL04348,Garg Enterprises,Tamil Nadu,Chennai,3.7,697,2022-10-28 10:28:27,Preferred,Self Ship,True,0.708
SELL04349,Bajaj Retail,Karnataka,Hubli,3.9,405,2021-05-30 06:06:04,Standard,FlipMart Fulfilled,True,0.901
SELL04350,Sharma Stores,Maharashtra,Nagpur,4.7,52,2021-02-17 07:59:05,Elite,Self Ship,True,0.969
SELL04351,Agarwal Mart,Rajasthan,Jaipur,2.7,455,2023-10-18 12:51:16,Preferred,FlipMart Fulfilled,True,0.947
SELL04352,Das Mart,Tamil Nadu,Madurai,4.0,234,2023-08-06 07:33:13,Preferred,Self Ship,True,1.0
SELL04353,Kapoor Mart,Maharashtra,Mumbai,4.1,122,2023-09-13 23:09:34,Preferred,FlipMart Fulfilled,True,0.804
SELL04354,Joshi Mart,West Bengal,Kolkata,3.8,98,2023-05-28 15:48:51,Standard,FlipMart Fulfilled,True,0.912
SELL04355,Shah Retail,Telangana,Hyderabad,4.3,117,2023-09-23 23:53:07,Standard,FlipMart Fulfilled,True,0.889
SELL04356,Iyer Mart,Gujarat,Rajkot,3.3,768,2022-02-02 22:46:42,Standard,FlipMart Fulfilled,True,0.897
SELL04357,Mishra Retail,Karnataka,Hubli,4.5,398,2021-11-12 01:17:59,Standard,Self Ship,True,0.956
SELL04358,Mishra Retail,Gujarat,Rajkot,3.6,283,2021-09-14 21:32:50,Standard,FlipMart Fulfilled,True,0.993
SELL04359,Tiwari Retail,Karnataka,Bengaluru,4.5,660,2022-11-17 22:27:02,Standard,FlipMart Fulfilled,True,0.817
SELL04360,Bajaj Mart,Delhi,New Delhi,3.7,410,2021-03-20 19:19:54,Standard,Self Ship,True,0.804
SELL04361,Das Retail,Karnataka,Bengaluru,2.8,116,2023-07-18 10:51:59,Standard,Self Ship,True,0.799
SELL04362,Reddy Stores,Punjab,Jalandhar,4.1,269,2022-05-21 18:00:15,Elite,FlipMart Fulfilled,True,0.806
SELL04363,Malhotra Mart,Punjab,Jalandhar,3.3,621,2022-04-04 10:12:35,Preferred,Self Ship,True,0.822
SELL04364,Shah Trading,Telangana,Karimnagar,3.3,600,2021-04-14 01:53:11,Standard,FlipMart Fulfilled,True,0.96
SELL04365,Mishra Stores,Telangana,Warangal,4.5,275,2022-11-11 01:37:58,Elite,FlipMart Fulfilled,True,0.995
SELL04366,Agarwal Enterprises,Karnataka,Hubli,4.0,237,2021-05-09 17:57:17,Standard,Self Ship,True,0.913
SELL04367,Mishra Stores,Maharashtra,Nashik,4.2,233,2022-04-22 23:28:00,Standard,Easy Ship,True,0.748
SELL04368,Singh Enterprises,Tamil Nadu,Coimbatore,5.0,325,2022-12-30 04:10:59,Standard,Self Ship,True,0.935
SELL04369,Tiwari Mart,West Bengal,Kolkata,3.2,353,2021-01-14 06:49:16,Platinum,Easy Ship,False,0.819
SELL04370,Pandey Mart,Uttar Pradesh,Varanasi,3.3,611,2023-06-01 05:46:27,Elite,Easy Ship,True,0.836
SELL04371,Mishra Enterprises,Telangana,Karimnagar,3.5,640,2022-06-03 01:06:51,Standard,Self Ship,True,0.929
SELL04372,Mishra Trading,Uttar Pradesh,Agra,4.3,414,2021-09-16 00:57:04,Preferred,FlipMart Fulfilled,True,0.902
SELL04373,Bajaj Retail,Maharashtra,Nagpur,3.3,186,2024-02-24 09:44:28,Elite,Easy Ship,True,0.961
SELL04374,Bajaj Retail,Tamil Nadu,Chennai,4.9,340,2021-10-15 22:12:37,Standard,FlipMart Fulfilled,True,0.955
SELL04375,Kumar Retail,Maharashtra,Nashik,3.3,305,2022-10-14 00:15:31,Standard,FlipMart Fulfilled,True,0.826
SELL04376,Sharma Mart,Tamil Nadu,Chennai,4.2,616,2021-10-04 03:36:34,Preferred,Self Ship,True,0.869
SELL04377,Kapoor Stores,Punjab,Patiala,3.6,462,2023-09-02 19:39:55,Preferred,Easy Ship,True,0.779
SELL04378,Mehta Enterprises,Tamil Nadu,Coimbatore,3.0,489,2022-10-25 21:34:13,Standard,FlipMart Fulfilled,True,0.882
SELL04379,Pandey Mart,Punjab,Jalandhar,4.7,484,2021-08-30 09:11:06,Standard,Easy Ship,True,0.726
SELL04380,Joshi Mart,Gujarat,Ahmedabad,4.7,192,2021-03-28 20:59:56,Standard,FlipMart Fulfilled,True,0.843
SELL04381,Verma Retail,Karnataka,Hubli,4.3,281,2024-03-29 11:15:05,Preferred,Self Ship,True,0.951
SELL04382,Joshi Enterprises,Maharashtra,Nashik,4.0,516,2021-01-13 20:28:08,Standard,FlipMart Fulfilled,True,0.847
SELL04383,Das Retail,Rajasthan,Jodhpur,3.0,468,2023-12-30 10:53:18,Preferred,Self Ship,True,0.756
SELL04384,Kumar Stores,Karnataka,Bengaluru,4.7,523,2023-10-16 01:26:46,Preferred,FlipMart Fulfilled,True,0.83
SELL04385,Pandey Stores,Tamil Nadu,Madurai,4.3,372,2021-02-07 13:20:05,Preferred,FlipMart Fulfilled,False,0.85
SELL04386,Das Stores,Uttar Pradesh,Varanasi,4.6,243,2024-03-14 18:41:34,Preferred,FlipMart Fulfilled,True,0.826
SELL04387,Kumar Enterprises,Rajasthan,Jaipur,4.0,48,2021-07-16 10:19:31,Platinum,Self Ship,True,0.915
SELL04388,Mishra Trading,Maharashtra,Nagpur,4.6,337,2021-02-06 01:57:16,Standard,Self Ship,True,0.898
SELL04389,Verma Trading,West Bengal,Asansol,3.8,148,2023-09-12 23:36:41,Standard,FlipMart Fulfilled,True,0.901
SELL04390,Mehta Trading,Tamil Nadu,Chennai,4.0,39,2024-01-14 09:59:16,Standard,FlipMart Fulfilled,True,1.0
SELL04391,Kumar Stores,West Bengal,Durgapur,4.8,675,2021-06-24 03:20:33,Preferred,Self Ship,True,0.765
SELL04392,Garg Enterprises,Punjab,Ludhiana,4.0,427,2023-01-27 19:24:31,Elite,FlipMart Fulfilled,True,0.86
SELL04393,Banerjee Trading,Maharashtra,Nagpur,3.6,695,2022-07-05 21:08:05,Preferred,FlipMart Fulfilled,True,0.869
SELL04394,Garg Stores,Maharashtra,Nagpur,4.6,627,2023-06-16 20:17:02,Standard,Self Ship,True,1.0
SELL04395,Joshi Mart,Maharashtra,Nagpur,3.7,782,2022-02-25 20:28:56,Standard,FlipMart Fulfilled,True,1.0
SELL04396,Gupta Enterprises,Delhi,Dwarka,4.2,254,2021-10-30 11:35:08,Preferred,Easy Ship,True,0.874
SELL04397,Agarwal Trading,Karnataka,Mysuru,3.9,450,2021-06-11 17:19:06,Preferred,Self Ship,True,0.913
SELL04398,Agarwal Trading,Maharashtra,Mumbai,3.7,235,2024-02-23 00:13:40,Standard,Easy Ship,True,0.936
SELL04399,Das Retail,Karnataka,Mangaluru,3.0,775,2021-08-28 04:57:57,Standard,Easy Ship,False,0.963
SELL04400,Verma Mart,Rajasthan,Kota,3.6,452,2022-03-22 11:11:35,Elite,FlipMart Fulfilled,False,0.737
SELL04401,Patel Enterprises,Gujarat,Ahmedabad,4.9,149,2021-12-27 04:19:20,Standard,FlipMart Fulfilled,True,0.823
SELL04402,Sharma Mart,Rajasthan,Kota,2.8,424,2022-12-16 12:31:07,Elite,Easy Ship,True,0.918
SELL04403,Agarwal Retail,West Bengal,Durgapur,4.5,172,2022-05-27 12:12:32,Elite,FlipMart Fulfilled,True,0.92
SELL04404,Banerjee Mart,Delhi,Dwarka,3.8,252,2021-09-10 15:43:39,Standard,Self Ship,True,0.828
SELL04405,Verma Enterprises,Maharashtra,Pune,4.1,799,2023-02-18 04:35:38,Standard,FlipMart Fulfilled,True,0.866
SELL04406,Tiwari Retail,Tamil Nadu,Coimbatore,3.1,30,2023-06-04 14:10:03,Elite,Easy Ship,True,0.922
SELL04407,Joshi Mart,Madhya Pradesh,Bhopal,4.5,283,2024-03-06 10:51:55,Standard,FlipMart Fulfilled,True,1.0
SELL04408,Pandey Enterprises,Madhya Pradesh,Jabalpur,4.0,119,2022-12-30 03:06:01,Standard,Self Ship,True,0.886
SELL04409,Patel Trading,Delhi,Dwarka,3.6,603,2023-06-19 14:44:32,Standard,Self Ship,True,0.863
SELL04410,Joshi Stores,Rajasthan,Udaipur,3.5,141,2024-01-07 12:03:44,Preferred,FlipMart Fulfilled,True,0.931
SELL04411,Singh Retail,Punjab,Patiala,4.6,625,2021-01-24 13:04:36,Standard,FlipMart Fulfilled,False,1.0
SELL04412,Das Retail,Uttar Pradesh,Agra,3.3,347,2022-05-04 21:40:31,Preferred,Self Ship,True,0.864
SELL04413,Yadav Stores,Karnataka,Mysuru,3.8,107,2022-04-25 06:11:05,Platinum,FlipMart Fulfilled,True,0.846
SELL04414,Kapoor Mart,Uttar Pradesh,Lucknow,4.4,136,2022-06-16 21:57:58,Preferred,Self Ship,True,0.909
SELL04415,Das Enterprises,Rajasthan,Jodhpur,2.7,14,2023-05-10 04:33:47,Elite,Self Ship,True,0.951
SELL04416,Iyer Mart,Uttar Pradesh,Kanpur,3.8,447,2022-04-15 16:56:19,Standard,FlipMart Fulfilled,True,0.847
SELL04417,Malhotra Trading,Karnataka,Mysuru,3.8,740,2022-10-13 12:00:29,Standard,Self Ship,False,0.968
SELL04418,Patel Retail,Maharashtra,Pune,3.1,145,2022-03-23 06:23:56,Standard,FlipMart Fulfilled,True,0.948
SELL04419,Garg Stores,Tamil Nadu,Chennai,3.0,757,2021-02-23 12:13:42,Standard,FlipMart Fulfilled,False,0.976
SELL04420,Gupta Trading,Madhya Pradesh,Indore,4.4,190,2022-06-03 17:25:40,Standard,FlipMart Fulfilled,True,0.845
SELL04421,Yadav Mart,Kerala,Kozhikode,5.0,8,2022-10-10 14:46:35,Standard,FlipMart Fulfilled,True,0.93
SELL04422,Mishra Stores,Uttar Pradesh,Varanasi,3.1,236,2021-06-25 21:07:41,Standard,Easy Ship,True,0.896
SELL04423,Singh Mart,Gujarat,Rajkot,4.9,134,2021-11-19 13:35:22,Standard,Self Ship,True,0.826
SELL04424,Kapoor Retail,Karnataka,Mangaluru,4.8,738,2023-08-12 13:30:26,Elite,FlipMart Fulfilled,True,0.715
SELL04425,Malhotra Stores,Delhi,Lajpat Nagar,4.7,661,2024-03-16 08:43:11,Standard,FlipMart Fulfilled,True,0.811
SELL04426,Yadav Trading,West Bengal,Kolkata,5.0,671,2021-06-21 13:59:59,Preferred,FlipMart Fulfilled,True,0.935
SELL04427,Mehta Stores,Tamil Nadu,Chennai,3.8,39,2021-03-09 14:17:54,Platinum,FlipMart Fulfilled,False,1.0
SELL04428,Malhotra Retail,Karnataka,Mysuru,3.7,784,2022-04-20 05:38:29,Preferred,Self Ship,True,0.912
SELL04429,Gupta Stores,Telangana,Karimnagar,4.2,784,2021-04-15 17:55:04,Standard,FlipMart Fulfilled,True,0.995
SELL04430,Joshi Stores,Tamil Nadu,Chennai,4.1,321,2021-12-08 20:25:01,Platinum,Self Ship,True,0.849
SELL04431,Kapoor Retail,Karnataka,Hubli,4.1,539,2021-05-17 18:28:03,Standard,FlipMart Fulfilled,True,0.886
SELL04432,Garg Enterprises,Uttar Pradesh,Lucknow,3.9,236,2022-01-25 23:18:45,Elite,FlipMart Fulfilled,True,1.0
SELL04433,Joshi Mart,Gujarat,Vadodara,4.9,531,2023-02-28 16:52:56,Preferred,Self Ship,True,0.958
SELL04434,Joshi Enterprises,Madhya Pradesh,Indore,3.7,221,2021-03-19 20:57:36,Platinum,Easy Ship,False,1.0
SELL04435,Kumar Trading,Gujarat,Vadodara,4.5,549,2021-05-30 01:14:53,Preferred,Easy Ship,False,0.97
SELL04436,Tiwari Stores,Tamil Nadu,Coimbatore,4.4,382,2022-11-24 20:54:04,Preferred,FlipMart Fulfilled,True,0.997
SELL04437,Iyer Trading,Tamil Nadu,Madurai,3.5,520,2022-06-21 10:04:53,Elite,Self Ship,True,0.863
SELL04438,Rao Enterprises,Karnataka,Hubli,4.2,602,2023-09-04 03:53:19,Platinum,Easy Ship,True,0.79
SELL04439,Iyer Enterprises,Karnataka,Hubli,3.0,493,2024-03-07 23:57:47,Preferred,Easy Ship,True,0.861
SELL04440,Sharma Stores,Maharashtra,Nashik,2.8,661,2022-11-09 00:55:12,Preferred,FlipMart Fulfilled,False,0.919
SELL04441,Rao Retail,West Bengal,Howrah,2.8,525,2021-05-24 17:13:24,Elite,FlipMart Fulfilled,True,0.891
SELL04442,Banerjee Stores,Gujarat,Rajkot,4.3,690,2021-02-15 07:42:19,Preferred,FlipMart Fulfilled,True,0.943
SELL04443,Mehta Retail,Telangana,Hyderabad,4.4,597,2021-07-27 23:35:14,Elite,FlipMart Fulfilled,True,0.815
SELL04444,Tiwari Enterprises,Telangana,Hyderabad,3.3,679,2023-12-18 19:13:12,Elite,Easy Ship,True,0.891
SELL04445,Das Enterprises,Maharashtra,Pune,3.9,141,2023-06-20 23:03:00,Standard,Easy Ship,True,0.823
SELL04446,Malhotra Mart,Maharashtra,Nashik,4.4,662,2022-03-03 04:43:56,Elite,Self Ship,True,0.912
SELL04447,Mishra Trading,Tamil Nadu,Chennai,4.3,596,2023-10-19 12:25:46,Platinum,Easy Ship,True,0.836
SELL04448,Gupta Retail,Punjab,Ludhiana,3.4,410,2022-08-01 19:09:14,Preferred,FlipMart Fulfilled,True,0.887
SELL04449,Nair Mart,Karnataka,Mangaluru,4.1,651,2023-07-29 17:35:49,Standard,FlipMart Fulfilled,True,1.0
SELL04450,Sharma Stores,Uttar Pradesh,Lucknow,3.6,227,2021-03-14 12:55:28,Preferred,FlipMart Fulfilled,True,0.76
SELL04451,Verma Stores,Karnataka,Bengaluru,4.1,391,2021-05-05 10:59:20,Standard,Self Ship,True,0.863
SELL04452,Patel Enterprises,Gujarat,Vadodara,3.7,556,2022-11-09 22:00:34,Standard,FlipMart Fulfilled,False,0.938
SELL04453,Agarwal Stores,Tamil Nadu,Coimbatore,3.9,716,2022-04-14 04:18:15,Preferred,Easy Ship,True,0.931
SELL04454,Malhotra Stores,Kerala,Kozhikode,3.8,589,2022-05-03 11:56:21,Standard,FlipMart Fulfilled,True,0.832
SELL04455,Tiwari Trading,Madhya Pradesh,Indore,4.7,118,2022-04-05 15:38:53,Standard,FlipMart Fulfilled,True,0.828
SELL04456,Reddy Trading,Gujarat,Rajkot,5.0,615,2023-11-06 22:08:50,Platinum,FlipMart Fulfilled,True,0.889
SELL04457,Bajaj Trading,Maharashtra,Nashik,5.0,646,2023-11-25 13:16:12,Preferred,FlipMart Fulfilled,True,0.791
SELL04458,Shah Mart,Uttar Pradesh,Kanpur,4.2,285,2023-08-16 14:41:54,Standard,FlipMart Fulfilled,True,0.965
SELL04459,Joshi Stores,Karnataka,Mangaluru,3.9,414,2021-03-07 14:54:33,Preferred,FlipMart Fulfilled,True,0.789
SELL04460,Das Stores,Telangana,Warangal,3.9,20,2021-04-15 03:58:24,Standard,FlipMart Fulfilled,True,0.864
SELL04461,Reddy Stores,Kerala,Kochi,3.6,768,2023-07-24 20:33:55,Preferred,FlipMart Fulfilled,True,0.951
SELL04462,Tiwari Retail,Rajasthan,Kota,2.4,589,2022-04-17 04:13:07,Preferred,FlipMart Fulfilled,True,0.95
SELL04463,Bajaj Enterprises,Madhya Pradesh,Gwalior,4.6,289,2021-12-08 07:19:33,Standard,FlipMart Fulfilled,True,0.876
SELL04464,Garg Enterprises,West Bengal,Durgapur,4.0,60,2023-02-27 06:20:10,Platinum,Self Ship,True,0.815
SELL04465,Iyer Enterprises,Maharashtra,Mumbai,4.0,678,2023-02-09 09:50:42,Preferred,FlipMart Fulfilled,True,0.904
SELL04466,Reddy Retail,Karnataka,Mangaluru,4.1,693,2023-09-29 02:02:51,Preferred,Easy Ship,True,0.904
SELL04467,Kumar Trading,Madhya Pradesh,Gwalior,3.0,119,2021-12-17 13:56:29,Standard,FlipMart Fulfilled,True,0.762
SELL04468,Nair Trading,Karnataka,Mangaluru,3.6,415,2021-01-22 12:11:36,Preferred,FlipMart Fulfilled,True,0.819
SELL04469,Garg Retail,Uttar Pradesh,Varanasi,5.0,613,2022-03-17 23:13:43,Preferred,FlipMart Fulfilled,True,0.845
SELL04470,Sharma Trading,Gujarat,Rajkot,4.3,289,2022-11-17 05:49:48,Standard,FlipMart Fulfilled,True,0.91
SELL04471,Verma Mart,Punjab,Patiala,3.9,700,2022-04-12 23:09:08,Standard,Self Ship,True,0.846
SELL04472,Joshi Stores,Karnataka,Bengaluru,3.9,82,2023-11-28 16:50:43,Standard,Self Ship,True,0.822
SELL04473,Singh Enterprises,Tamil Nadu,Madurai,3.3,530,2021-05-15 08:07:39,Platinum,FlipMart Fulfilled,True,0.96
SELL04474,Joshi Stores,Karnataka,Hubli,3.3,429,2021-12-25 04:18:19,Preferred,FlipMart Fulfilled,True,0.949
SELL04475,Mishra Enterprises,Karnataka,Mysuru,4.4,504,2023-12-25 16:37:14,Elite,FlipMart Fulfilled,True,0.97
SELL04476,Sharma Retail,Tamil Nadu,Salem,4.3,654,2024-03-07 13:17:10,Standard,FlipMart Fulfilled,True,0.752
SELL04477,Kapoor Retail,Delhi,Dwarka,5.0,564,2022-07-12 22:26:14,Standard,FlipMart Fulfilled,True,0.917
SELL04478,Patel Mart,West Bengal,Asansol,3.3,537,2023-01-10 07:22:50,Preferred,FlipMart Fulfilled,True,0.801
SELL04479,Das Retail,Karnataka,Bengaluru,4.2,548,2021-02-04 20:08:19,Standard,FlipMart Fulfilled,True,0.969
SELL04480,Joshi Enterprises,West Bengal,Kolkata,4.3,681,2021-12-13 00:58:09,Preferred,FlipMart Fulfilled,True,0.87
SELL04481,Bajaj Trading,West Bengal,Durgapur,4.6,153,2021-12-10 05:06:25,Standard,FlipMart Fulfilled,True,0.776
SELL04482,Singh Retail,Rajasthan,Udaipur,4.9,581,2021-10-22 00:24:45,Elite,FlipMart Fulfilled,False,0.918
SELL04483,Reddy Retail,Rajasthan,Jaipur,4.7,257,2022-02-28 08:23:31,Standard,FlipMart Fulfilled,True,0.886
SELL04484,Mehta Mart,Uttar Pradesh,Kanpur,4.6,515,2021-11-09 13:03:54,Elite,FlipMart Fulfilled,True,0.994
SELL04485,Mishra Enterprises,Kerala,Kozhikode,3.8,252,2023-03-11 23:46:41,Preferred,FlipMart Fulfilled,False,0.891
SELL04486,Reddy Retail,Tamil Nadu,Coimbatore,3.9,129,2022-07-15 07:17:10,Platinum,FlipMart Fulfilled,True,0.964
SELL04487,Kumar Enterprises,West Bengal,Durgapur,3.6,264,2021-12-08 13:20:28,Preferred,FlipMart Fulfilled,True,0.878
SELL04488,Kumar Enterprises,Telangana,Nizamabad,4.3,778,2022-06-29 12:51:15,Standard,FlipMart Fulfilled,False,0.914
SELL04489,Agarwal Trading,Uttar Pradesh,Agra,3.8,115,2023-09-24 22:16:36,Standard,Easy Ship,True,0.98
SELL04490,Tiwari Enterprises,Kerala,Kozhikode,4.4,691,2022-02-05 06:33:44,Preferred,FlipMart Fulfilled,True,0.875
SELL04491,Yadav Enterprises,Karnataka,Bengaluru,4.6,614,2021-05-31 09:21:42,Elite,FlipMart Fulfilled,True,0.836
SELL04492,Malhotra Stores,Kerala,Kochi,3.2,232,2021-01-14 15:04:47,Elite,Easy Ship,True,0.851
SELL04493,Malhotra Mart,Punjab,Ludhiana,3.9,313,2022-02-06 12:18:22,Preferred,FlipMart Fulfilled,True,0.851
SELL04494,Garg Retail,West Bengal,Asansol,4.3,343,2023-06-12 09:28:40,Elite,FlipMart Fulfilled,True,0.765
SELL04495,Iyer Enterprises,Tamil Nadu,Salem,3.0,218,2023-06-06 12:31:47,Standard,Self Ship,True,0.867
SELL04496,Mishra Retail,Maharashtra,Nagpur,3.9,662,2021-04-15 14:29:08,Platinum,Self Ship,True,0.971
SELL04497,Shah Retail,Rajasthan,Jaipur,3.6,675,2022-04-21 14:52:01,Standard,FlipMart Fulfilled,True,0.868
SELL04498,Joshi Mart,Karnataka,Hubli,3.6,437,2024-01-03 23:26:54,Preferred,FlipMart Fulfilled,True,0.979
SELL04499,Banerjee Stores,Uttar Pradesh,Kanpur,3.8,335,2023-05-07 02:43:41,Platinum,FlipMart Fulfilled,True,0.955
SELL04500,Reddy Mart,West Bengal,Howrah,3.8,516,2022-09-29 04:52:25,Preferred,Self Ship,True,0.915
SELL04501,Reddy Trading,Madhya Pradesh,Gwalior,4.5,717,2022-07-17 04:03:03,Standard,FlipMart Fulfilled,True,0.907
SELL04502,Singh Stores,West Bengal,Durgapur,4.2,474,2022-10-31 03:34:17,Standard,Self Ship,True,1.0
SELL04503,Verma Mart,Maharashtra,Nagpur,4.1,378,2023-10-13 14:45:05,Standard,FlipMart Fulfilled,True,0.83
SELL04504,Singh Trading,Tamil Nadu,Coimbatore,4.1,413,2024-03-04 00:55:45,Elite,Self Ship,True,0.818
SELL04505,Patel Stores,Gujarat,Surat,4.5,783,2022-10-17 15:14:05,Preferred,FlipMart Fulfilled,True,0.781
SELL04506,Garg Retail,Karnataka,Mangaluru,3.1,772,2022-07-14 14:33:55,Preferred,FlipMart Fulfilled,True,0.95
SELL04507,Agarwal Enterprises,Tamil Nadu,Madurai,3.4,16,2023-05-25 07:35:21,Standard,FlipMart Fulfilled,True,0.849
SELL04508,Das Stores,Uttar Pradesh,Agra,4.9,378,2024-03-13 14:12:46,Preferred,Self Ship,True,0.79
SELL04509,Yadav Trading,Tamil Nadu,Madurai,2.7,145,2022-03-26 16:05:18,Standard,Self Ship,True,0.825
SELL04510,Sharma Trading,Delhi,Lajpat Nagar,3.4,98,2022-02-12 07:01:04,Standard,FlipMart Fulfilled,True,0.814
SELL04511,Patel Mart,West Bengal,Asansol,3.9,707,2022-12-10 00:50:23,Standard,Easy Ship,True,0.824
SELL04512,Joshi Trading,Delhi,New Delhi,4.0,757,2022-07-31 18:23:44,Standard,Easy Ship,True,0.926
SELL04513,Bajaj Stores,Madhya Pradesh,Bhopal,4.1,426,2021-06-21 00:46:26,Standard,FlipMart Fulfilled,True,0.819
SELL04514,Rao Trading,Punjab,Patiala,3.2,469,2023-12-04 06:31:12,Standard,Easy Ship,True,0.911
SELL04515,Kapoor Mart,Madhya Pradesh,Jabalpur,3.9,363,2021-09-11 20:30:13,Preferred,FlipMart Fulfilled,True,0.818
SELL04516,Reddy Trading,Maharashtra,Nagpur,3.1,23,2022-07-19 01:19:52,Standard,FlipMart Fulfilled,True,0.794
SELL04517,Garg Enterprises,Uttar Pradesh,Agra,3.2,196,2022-07-28 14:25:45,Standard,FlipMart Fulfilled,True,0.938
SELL04518,Patel Mart,Gujarat,Vadodara,3.9,522,2023-06-23 10:30:24,Preferred,FlipMart Fulfilled,True,0.735
SELL04519,Agarwal Trading,Gujarat,Surat,3.9,242,2023-04-29 13:08:10,Standard,FlipMart Fulfilled,True,0.977
SELL04520,Agarwal Mart,Delhi,Rohini,3.2,157,2022-05-01 11:46:50,Standard,Self Ship,True,1.0
SELL04521,Kapoor Retail,Madhya Pradesh,Gwalior,4.1,594,2023-09-22 02:13:02,Platinum,FlipMart Fulfilled,True,0.919
SELL04522,Kapoor Trading,Delhi,Rohini,4.3,149,2022-05-21 00:47:22,Preferred,Self Ship,True,0.959
SELL04523,Mishra Retail,Karnataka,Mangaluru,2.9,672,2021-02-13 07:26:38,Standard,Self Ship,True,0.829
SELL04524,Yadav Trading,Maharashtra,Pune,3.6,353,2024-02-08 01:34:44,Standard,FlipMart Fulfilled,True,0.809
SELL04525,Bajaj Retail,Gujarat,Surat,3.7,688,2021-05-13 17:16:27,Platinum,Self Ship,True,0.876
SELL04526,Verma Stores,Maharashtra,Nashik,3.8,497,2021-08-28 07:29:41,Elite,FlipMart Fulfilled,True,0.724
SELL04527,Rao Retail,Telangana,Nizamabad,4.1,7,2023-06-21 03:23:07,Preferred,FlipMart Fulfilled,False,0.738
SELL04528,Sharma Mart,West Bengal,Asansol,3.2,295,2022-12-05 23:00:58,Preferred,Self Ship,True,1.0
SELL04529,Agarwal Retail,Uttar Pradesh,Lucknow,3.7,740,2023-11-07 19:24:06,Standard,Easy Ship,True,0.791
